_timestamp,loss,difficulty,reward_component/docking,_step,_runtime,samples/episode_outcomes,action_type/ADD_FRAGMENT,verifier/lipinski_pass_rate,reward_std,verifier/truncation_rate,episode/diversity_unique_pct,kl,min_reward,reward_component/sa,parse_rate,policy_loss,mean_reward,max_reward,step,episode/mean_length,verifier/invalid_action_rate,invalid_action_rate,verifier/parse_rate,reward_component/qed,grad_norm,n_transitions,reward_component/toxicity_clean
1777188512.7833164,0.020556534081697463,trivial,0.00471145340981406,39,900.51538002,,80.0,0.625,1.4811548817908347,1.0,0.75,0.5139135347679258,2.872020447088789,0.8871686078322644,0.0,-9.685754776000977e-09,4.775737047198967,6.1901359782506455,37,10.0,0.0,0.0,0.0,0.5205459954621273,0.248046875,80.0,1.0
1777188537.8002355,0.021207207068800926,trivial,0.005493323720946228,40,925.532294235,,80.0,0.5,2.2792578141402564,1.0,0.75,0.5301806757226586,-0.9999999999999999,0.8168693752263356,0.0,-2.16066837310791e-08,3.4506960863197533,6.1901359782506455,38,10.0,0.125,0.125,0.0,0.4306443358271474,0.203125,80.0,0.875
1777188563.081943,0.019646943360567094,trivial,0.003931902208118987,41,950.813953205,,80.0,0.75,2.4203620702716475,1.0,0.875,0.4911729207262397,-0.9999999999999999,0.7753759829195235,0.0,2.60770320892334e-08,4.350449731971365,6.149711264294099,39,10.0,0.125,0.125,0.0,0.46586700835075723,0.7578125,80.0,0.875
1777188588.3252714,0.021540263411588968,trivial,0.0037151578359969663,42,976.057279162,,80.0,0.625,2.618064526891094,1.0,0.75,0.5385068515315652,-0.9999999999999999,0.694871763273746,0.0,-1.1874362826347351e-08,2.949197168120237,5.8836072300661595,40,10.0,0.25,0.25,0.0,0.3756293492936338,0.38671875,80.0,0.75
1777188613.3338702,0.02107910066843033,trivial,0.0061747428680534065,43,1001.065919454,,80.0,0.5,1.4874602609929768,1.0,0.625,0.5269775299355388,2.064751080011144,0.8833162815559582,0.0,1.4901161193847657e-09,4.134272273465381,5.715862564586313,41,10.0,0.0,0.0,0.0,0.4797089065889081,0.50390625,80.0,1.0
1777188637.8945928,0.02309517338871956,trivial,0.006004803483683645,44,1025.626561549,,80.0,0.75,2.5177735979378606,1.0,1.0,0.5773793213069439,-0.9999999999999999,0.7983231482614531,0.0,3.725290298461914e-09,4.205288995441857,6.1901359782506455,42,10.0,0.125,0.125,0.0,0.44345436139591327,0.443359375,80.0,0.875
1777188662.2042458,0.022420984134078024,trivial,0.0062864002186693016,45,1049.936313794,,80.0,0.25,1.381964530536972,1.0,0.75,0.5605239918455481,2.064751080011144,0.9160752698320487,0.0,2.0861625671386717e-08,3.4261657049012144,5.953591972107304,43,10.0,0.0,0.0,0.0,0.4709019204120689,0.185546875,80.0,1.0
1777188687.8247335,0.0209318608045578,trivial,0.005292088907692101,46,1075.556773296,,80.0,0.75,2.5360730329253274,1.0,0.875,0.5232964348047972,-0.9999999999999999,0.773628092392874,0.0,8.195638656616212e-09,4.306899147715138,6.1901359782506455,44,10.0,0.125,0.125,0.0,0.453649558860263,0.39453125,80.0,0.875
1777188711.8315723,0.02301395758986473,trivial,0.0077247911051322084,47,1099.563594068,,80.0,0.5,1.8366336128594405,1.0,0.875,0.5753495693206787,2.064751080011144,0.9294411876878115,0.0,-2.5331974029541015e-08,4.215865556352865,6.149711264294099,45,10.0,0.0,0.0,0.0,0.4802431855521642,0.46484375,80.0,1.0
1777188735.9305022,0.022532131196931003,trivial,0.004735990462371658,48,1123.662557661,,80.0,0.875,1.0129171956474599,1.0,0.625,0.563302550278604,2.872020447088789,0.8851675340034173,0.0,3.101304173469543e-08,5.493275812099931,6.149711264294099,46,10.0,0.0,0.0,0.0,0.530227836798603,0.376953125,80.0,1.0
1777188759.908395,0.021877839416265487,trivial,0.005957178837281424,49,1147.640371067,,80.0,0.75,2.4124130496257066,1.0,0.875,0.5469457134604454,-0.9999999999999999,0.7999014541584202,0.0,8.195638656616212e-09,4.060915760258295,5.953591972107304,47,10.0,0.125,0.125,0.0,0.429017037877557,0.53125,80.0,0.875
1777188784.6194723,0.02114865668118,trivial,0.0034672147579401656,50,1172.351530699,,80.0,1.0,2.9930042681714237,1.0,0.625,0.5287166183814407,-0.9999999999999999,0.668965563640451,0.0,-7.82310962677002e-09,4.140697390118695,6.1901359782506455,48,10.0,0.25,0.25,0.0,0.4015697390118695,0.734375,80.0,0.75
1777188809.032523,0.02206054963171482,trivial,0.00462850771260686,51,1196.764490868,,80.0,0.625,1.4726515664634667,1.0,0.625,0.5515147252008319,2.5692858681270585,0.9037549018872599,0.0,-3.762543201446533e-08,4.64336375703723,6.1901359782506455,49,10.0,0.0,0.0,0.0,0.5075460081853331,0.5703125,80.0,1.0
1777188834.0897074,0.020332649536430835,trivial,0.00602692000995503,52,1221.821792166,,80.0,0.75,1.4175188612468779,1.0,0.875,0.50831648260355,2.064751080011144,0.9183315630678164,0.0,-6.891787052154541e-09,4.879479841714336,5.953591972107304,50,10.0,0.0,0.0,0.0,0.49242915223658384,0.326171875,80.0,1.0
1777188835.2436981,,,,53,1222.975182251,"{'artifact_path': 'wandb-client-artifact://7ceaw0y5ybx55ci1wv37k9xpp6ngdj5mjxg8jfn7vlxsr5g6p9dakrs6q6m70i3ecm8vt4kzdnz1l6rfefngsr3tvvr02bnzfl3t0fzzxqprty91pnzvxw48bt3i46jq/samples/episode_outcomes.table.json', '_latest_artifact_path': 'wandb-client-artifact://3rx4bqofbolzj3fcmrfy9ll8gva74a22gow7irlprqayhrhcr8mn4r51azp6fiyjcmk0qej08bh3q4atr4xzikxg6etx6ctt38wi8x1ap9i39xhn3z9bx131dzg7l7y1:latest/samples/episode_outcomes.table.json', '_type': 'table-file', 'nrows': 8, 'path': 'media/table/samples/episode_outcomes_53_5e7630a61fb9b75a14ff.table.json', 'sha256': '5e7630a61fb9b75a14ffe01e7dca8fa0976b15509acfaa63a78cb406d4c79da7', 'size': 818, 'ncols': 8, 'log_mode': 'IMMUTABLE'}",,,,,,,,,,,,,50,,,,,,,,
1777188861.5231116,0.020098884031176566,trivial,0.004575341640285226,54,1249.255131636,,80.0,0.625,1.4724340736615806,1.0,0.875,0.5024713907390833,2.5692858681270585,0.8997486560552597,0.0,2.5331974029541015e-08,4.648348730791936,6.149711264294099,51,10.0,0.0,0.0,0.0,0.5080445055608036,0.345703125,80.0,1.0
1777188887.2428703,0.02220010608434677,trivial,0.00698751163443363,55,1274.974815238,,80.0,0.5,2.2855199570079874,1.0,0.625,0.5549866003915668,-0.9999999999999999,0.8249070017127185,0.0,6.413087248802185e-07,3.3175041749031196,5.953591972107304,52,10.0,0.125,0.125,0.0,0.4094627536206124,0.353515625,80.0,0.875
1777188912.6513674,0.02082590162754059,trivial,0.007828431947890907,56,1300.383339154,,80.0,0.375,1.7760605433214403,1.0,0.625,0.520647287927568,2.064751080011144,0.9291261802028195,0.0,8.940696716308593e-09,3.7925488341942133,6.147483591005134,53,10.0,0.0,0.0,0.0,0.46877758668788727,0.28125,80.0,1.0
1777188937.6631565,0.021183172613382338,trivial,0.0042460368330416685,57,1325.395172553,,80.0,0.5,1.6270733463286577,1.0,0.625,0.5295791871845722,2.5692858681270585,0.8663339246985639,0.0,0.0,4.420672808138403,6.147483591005134,54,10.0,0.0,0.0,0.0,0.5159056449076592,0.294921875,80.0,1.0
1777188962.7067735,0.021314250491559505,trivial,0.004250295225644339,58,1350.438618907,,80.0,0.875,0.9717449793281921,1.0,0.5,0.5328559566289186,2.872020447088789,0.8937624237494356,0.0,1.1175870895385742e-08,5.382778831387571,5.8836072300661595,55,10.0,0.0,0.0,0.0,0.5191781387273671,0.3671875,80.0,1.0
1777188988.8273582,0.020877826772630215,trivial,0.00486673541007295,59,1376.559359024,,80.0,0.75,1.3284712496826705,1.0,0.75,0.5219453942030668,2.5692858681270585,0.8790739572925733,0.0,1.210719347000122e-08,4.980505123077575,6.147483591005134,56,10.0,0.0,0.0,0.0,0.5098168412479556,0.6328125,80.0,1.0
1777189014.3517783,0.023365939594805242,trivial,0.0036916856461393214,60,1402.083749404,,80.0,0.75,2.8141423521700126,1.0,0.75,0.584148202650249,-0.9999999999999999,0.6598124820994313,0.0,1.2665987014770507e-08,3.3298175124547837,6.1901359782506455,57,10.0,0.25,0.25,0.0,0.38224808018567646,0.70703125,80.0,0.75
1777189038.8418996,0.02476885784417391,trivial,0.006795803282424612,61,1426.573874047,,80.0,0.75,1.4772254499151953,1.0,0.875,0.6192215085029602,2.064751080011144,0.9010680966218894,0.0,0.0,4.833721515163335,6.149711264294099,58,10.0,0.0,0.0,0.0,0.487547613368061,0.65234375,80.0,1.0
1777189063.2234368,0.02382321674376726,trivial,0.004696130429329683,62,1450.955399674,,80.0,0.875,0.9763812385405957,1.0,0.75,0.5955806415528059,2.8937423652008736,0.9069516418444787,0.0,-8.661299943923951e-09,5.318660186725313,6.1901359782506455,59,10.0,0.0,0.0,0.0,0.5130377982375423,0.63671875,80.0,1.0
1777189088.7536175,0.021347651258111,trivial,0.004177334546069209,63,1476.48565014,,80.0,0.75,2.422995927652359,1.0,1.0,0.5336908646859229,-0.9999999999999999,0.7917802963410587,0.0,1.7136335372924803e-08,4.279122543924094,6.1901359782506455,60,10.0,0.125,0.125,0.0,0.4587001073090086,0.5078125,80.0,0.875
1777189113.4508495,0.021688077598810196,trivial,0.004133750929972285,64,1501.182721092,,80.0,0.5,2.2224755998222494,1.0,0.875,0.5422022197395563,-0.9999999999999999,0.7955314326232225,0.0,-9.685754776000977e-09,3.487430811469809,6.149711264294099,61,10.0,0.125,0.125,0.0,0.4416029692172008,0.419921875,80.0,0.875
1777189138.4729085,0.0219095965847373,trivial,0.005167372214980462,65,1526.20514756,,80.0,0.5,2.1777699709415925,1.0,0.75,0.5477403031662107,-0.9999999999999999,0.7610311332177087,0.0,-1.899898052215576e-08,3.349332784558863,5.8836072300661595,62,10.0,0.125,0.125,0.0,0.4196934337218552,0.34375,80.0,0.875
1777189164.2289653,0.021115458384156228,trivial,0.004643870483473923,66,1551.961050764,,80.0,0.625,1.4177117817398368,1.0,0.75,0.5278862131759524,2.5692858681270585,0.9005679978963712,0.0,7.450580596923828e-09,4.584079580329189,6.1901359782506455,63,10.0,0.0,0.0,0.0,0.5016175905145289,0.37109375,80.0,1.0
1777189188.2952669,0.02260396759957075,trivial,0.006534537048201359,67,1576.027103817,,80.0,0.5,2.3638593060654416,1.0,0.625,0.5650992255657912,-0.9999999999999999,0.8159688646309203,0.0,2.048909664154053e-09,3.386945162812558,6.147483591005134,64,10.0,0.125,0.125,0.0,0.41640685241155617,0.5,80.0,0.875
1777189213.4093816,0.020783654972910882,trivial,0.005280458020291351,68,1601.141537066,,80.0,0.75,2.4898953240755644,1.0,0.75,0.519590306840837,-0.9999999999999999,0.7705866612501735,0.0,3.91155481338501e-08,4.219402174034115,6.149711264294099,65,10.0,0.125,0.125,0.0,0.4448998614921606,0.609375,80.0,0.875
1777189238.4203625,0.019964571669697763,trivial,0.004201388211231957,69,1626.152418122,,80.0,0.75,1.3615623476367755,1.0,0.75,0.49911405686289073,2.872020447088789,0.8817297600578679,0.0,8.940696716308593e-09,5.229185970924369,6.149711264294099,66,10.0,0.0,0.0,0.0,0.5349906322460577,0.55859375,80.0,1.0
1777189263.720979,0.020808208733797073,trivial,0.0060957092545921516,70,1651.453063232,,80.0,0.75,1.4795358364707007,1.0,0.75,0.5202049532905221,2.064751080011144,0.8883839162334856,0.0,1.1175870895385742e-08,4.989206186291707,6.1901359782506455,67,10.0,0.0,0.0,0.0,0.5034017866943209,0.55859375,80.0,1.0
1777189288.8720844,0.021206219121813773,trivial,0.0042189724100449785,71,1676.604097558,,80.0,0.75,2.3322201224278594,1.0,1.0,0.5301547776907682,-0.9999999999999999,0.779769611510891,0.0,2.2724270820617674e-08,4.1299166306594435,6.1901359782506455,68,10.0,0.125,0.125,0.0,0.44350799200614244,0.439453125,80.0,0.875
1777189314.4863286,0.02042895704507828,trivial,0.005811191050665557,72,1702.218344932,,80.0,0.5,1.6435486572313758,1.0,0.75,0.5107242568396032,2.064751080011144,0.9013688359797667,0.0,-1.1920928955078126e-08,4.29655286948486,6.147483591005134,69,10.0,0.0,0.0,0.0,0.496208490167257,0.27734375,80.0,1.0
1777189340.0733104,0.02064945288002491,trivial,0.004425817843035111,73,1727.805534365,,80.0,1.0,0.3245537144344512,1.0,0.75,0.5162357585504651,5.224056154574517,0.8935621002502068,0.0,2.16066837310791e-08,5.816291357981323,6.1901359782506455,70,10.0,0.0,0.0,0.0,0.5316291357981323,0.578125,80.0,1.0
1777189365.7991326,0.020006954297423364,trivial,0.007638251073791682,74,1753.531123506,,80.0,0.625,1.6734968432616266,1.0,0.875,0.5001732489094138,2.064751080011144,0.9296353079477067,0.0,2.384185791015625e-08,4.452658906910358,6.1901359782506455,71,10.0,0.0,0.0,0.0,0.4730564472563253,0.380859375,80.0,1.0
1777189392.7718904,0.022238270798698067,trivial,0.0036740921050614304,75,1780.50385145,,80.0,0.5,2.4494542375159245,1.0,0.625,0.5559562950395047,-0.9999999999999999,0.699257012851376,0.0,2.116430550813675e-08,2.6296951474755494,6.149711264294099,72,10.0,0.25,0.25,0.0,0.3748509267941759,0.279296875,80.0,0.75
1777189418.1938436,0.021526798605918884,trivial,0.0037196724645600595,76,1805.925893488,,80.0,0.625,2.321856465703908,1.0,0.875,0.5381699541583658,-0.9999999999999999,0.7706861865381729,0.0,-5.587935447692871e-09,3.8856617358204844,6.1901359782506455,73,10.0,0.125,0.125,0.0,0.45028846432427905,0.5390625,80.0,0.875
1777189444.16545,0.018786298856139184,trivial,0.004719286613670738,77,1831.897522814,,80.0,0.75,1.3457654700832702,1.0,0.75,0.46965676378458737,2.8937423652008736,0.8989719938262596,0.0,2.644956111907959e-08,5.197478520154672,6.1901359782506455,74,10.0,0.0,0.0,0.0,0.532091411145489,0.31640625,80.0,1.0
1777189472.5487275,0.02002815529704094,trivial,0.007245212535281733,78,1860.280504993,,80.0,0.5,1.774229728973144,1.0,0.75,0.5007031369954348,2.064751080011144,0.9078954892659952,0.0,2.8312206268310546e-08,4.200553035893423,6.1901359782506455,75,10.0,0.0,0.0,0.0,0.47874611574324166,0.55859375,80.0,1.0
1777189473.7570434,,,,79,1861.488477658,"{'artifact_path': 'wandb-client-artifact://f31tgveopxepkxmujhzish1fjeqqmb72dphptcfc20frknaw6ldq2902igrv9abll91no2wdjkf6c5i3w1667sparvodfdm987olddowhlb0idjyl0i5wojqerq8n4vx/samples/episode_outcomes.table.json', '_latest_artifact_path': 'wandb-client-artifact://fwvoswxmd9zbflzuogmr2zfalijwhgs7wtwq159fguz33xp1bdo88vumdwvriz0u1zzxxithlklhqbwg1v8rjjdsubbd4rsqqhh1xx8j4zyibbsyrvazvezjre5tsqxd:latest/samples/episode_outcomes.table.json', 'ncols': 8, 'nrows': 8, 'path': 'media/table/samples/episode_outcomes_79_42013cb1f8676799fbe5.table.json', 'sha256': '42013cb1f8676799fbe5dc3096c0e10029e04b151282d287854c3add99674dcf', 'size': 825, '_type': 'table-file', 'log_mode': 'IMMUTABLE'}",,,,,,,,,,,,,75,,,,,,,,
1777189499.9531457,0.021009997371584176,trivial,0.003658521175947272,80,1887.685140814,,80.0,0.625,2.6512146625821327,1.0,0.75,0.5252500830218196,-0.9999999999999999,0.6388390912467137,0.0,-2.3283064365386963e-10,2.971475783066458,6.149711264294099,76,10.0,0.25,0.25,0.0,0.37731416283545377,0.69921875,80.0,0.75
1777189528.171329,0.0183426134288311,trivial,0.005626771529230046,81,1915.903333071,,80.0,0.75,1.430892358535828,1.0,0.625,0.45856616403907535,2.5692858681270585,0.9041566417595499,0.0,-2.9802322387695312e-08,5.033066128214509,6.149711264294099,77,10.0,0.0,0.0,0.0,0.5150387595246273,0.69921875,80.0,1.0
1777189554.176043,0.02079863448161632,trivial,0.003987836903564278,82,1941.908064297,,80.0,0.875,0.9337275253291699,1.0,0.625,0.5199659178033471,2.872020447088789,0.8999793616939435,0.0,-7.450580596923829e-10,5.179584104779846,6.147483591005134,78,10.0,0.0,0.0,0.0,0.49885866606659446,0.32421875,80.0,1.0
1777189580.9902618,0.021121512353420257,trivial,0.006469146152511687,83,1968.722311745,,80.0,0.375,1.6195904500318963,1.0,0.875,0.5280368706211448,2.064751080011144,0.9080107029309673,0.0,3.799796104431152e-08,3.829466813777293,6.1901359782506455,79,10.0,0.0,0.0,0.0,0.4800602517346658,0.62890625,80.0,1.0
1777189606.9818695,0.019790301099419594,trivial,0.0037434900819482845,84,1994.713860937,,80.0,0.625,2.377633799182414,1.0,0.75,0.4947574963793159,-0.9999999999999999,0.8088120959829647,0.0,1.4901161193847657e-09,3.9118806704768385,6.147483591005134,80,10.0,0.125,0.125,0.0,0.4531476995292939,0.43359375,80.0,0.875
1777189633.6133027,0.01899334341287613,trivial,0.006534097302818629,85,2021.345483868,,80.0,0.625,1.7177997748804417,1.0,0.75,0.47483282499015333,2.064751080011144,0.9140647197364846,0.0,2.9802322387695312e-08,4.696837518937974,6.1901359782506455,81,10.0,0.0,0.0,0.0,0.5050309933105358,0.345703125,80.0,1.0
1777189660.5148048,0.02121618241071701,trivial,0.004673095031308401,86,2048.24678206,,80.0,0.5,1.683612438889457,1.0,0.75,0.5304047902114689,2.5692858681270585,0.8909454492361644,0.0,-2.9802322387695314e-09,4.404077528114288,6.149711264294099,82,10.0,0.0,0.0,0.0,0.5142119346682261,0.6015625,80.0,1.0
1777189687.2998765,0.019528646813705565,trivial,0.004729021711246677,87,2075.031960955,,80.0,0.625,2.6555167522052416,1.0,0.625,0.4882159085944295,-0.9999999999999999,0.7093607668449715,0.0,1.5523983165621757e-08,2.9070984027907287,5.8836072300661595,83,10.0,0.25,0.25,0.0,0.363862787909234,0.478515625,80.0,0.75
1777189713.923756,0.019926828891038896,trivial,0.006311454623690968,88,2101.655681677,,80.0,0.5,1.6382174286667317,1.0,0.625,0.49816982466727494,2.064751080011144,0.8924587118586442,0.0,3.3527612686157227e-08,4.284578846442379,6.149711264294099,84,10.0,0.0,0.0,0.0,0.49473956388660784,0.87109375,80.0,1.0
1777189740.981622,0.019553010165691376,trivial,0.004098641760431643,89,2128.713682591,,80.0,0.75,2.4216415012654156,1.0,0.875,0.4888251557946205,-0.9999999999999999,0.7906944037766543,0.0,3.725290298461914e-09,4.2804125141682245,6.149711264294099,85,10.0,0.125,0.125,0.0,0.4588291043334216,0.7578125,80.0,0.875
1777189767.3921394,0.01950746700167656,trivial,0.00580998222057524,90,2155.124149943,,80.0,0.625,1.6126930661091894,1.0,1.0,0.48768667951226236,2.064751080011144,0.8956965256371607,0.0,0.0,4.655194825349179,6.149711264294099,86,10.0,0.0,0.0,0.0,0.500900906188678,0.51953125,80.0,1.0
1777189793.9601877,0.02098154239356518,trivial,0.005132425369701916,91,2181.692202797,,80.0,0.625,2.4393641710969707,1.0,0.875,0.5245382990688086,-0.9999999999999999,0.7928356999312154,0.0,9.313225746154785e-09,3.866918490211113,6.1901359782506455,87,10.0,0.125,0.125,0.0,0.4408232726748714,0.67578125,80.0,0.875
1777189820.9159853,0.01994895115494728,trivial,0.005266175762059467,92,2208.648094559,,80.0,0.625,1.500938945468282,1.0,0.625,0.49872355852276085,2.5692858681270585,0.8874650937772672,0.0,1.1175870895385742e-08,4.599945230201868,6.149711264294099,88,10.0,0.0,0.0,0.0,0.5028984492883742,0.703125,80.0,1.0
1777189847.5926178,0.019232139736413956,trivial,0.005867801902422002,93,2235.324392911,,80.0,0.75,2.344905193195179,1.0,1.0,0.48080376610159875,-0.9999999999999999,0.7998739926882897,0.0,-2.2351741790771484e-09,3.960975690311553,5.8836072300661595,89,10.0,0.125,0.125,0.0,0.41902303088288284,0.474609375,80.0,0.875
1777189873.7383943,0.019898742064833642,trivial,0.007532564629886305,94,2261.470395987,,80.0,0.625,1.6648804974261633,1.0,0.75,0.4974678220227361,2.064751080011144,0.9286948882314905,0.0,2.9802322387695312e-08,4.4257360801815055,6.149711264294099,90,10.0,0.0,0.0,0.0,0.4703641645834401,0.357421875,80.0,1.0
1777189900.4682727,0.017551501002162694,trivial,0.004434825254814029,95,2288.200299328,,80.0,0.875,0.9970388607483185,1.0,0.75,0.4387879466637969,2.8937423652008736,0.8868512696819326,0.0,-1.7974525690078736e-08,5.475533659202288,6.147483591005134,91,10.0,0.0,0.0,0.0,0.5287251454852397,0.404296875,80.0,1.0
1777189928.21986,0.019499798119068146,trivial,0.004068892068233639,96,2315.951881228,,80.0,0.75,2.3980123533493387,1.0,0.75,0.48749494878575206,-0.9999999999999999,0.7784394291637285,0.0,-6.7055225372314455e-09,4.236819328856689,6.147483591005134,92,10.0,0.125,0.125,0.0,0.454198261825867,0.5625,80.0,0.875
1777189956.4473379,0.017386553436517717,trivial,0.006340021519016498,97,2344.179336358,,80.0,0.5,1.6484385860308026,1.0,0.875,0.43466337928548454,2.064751080011144,0.9161156457840556,0.0,1.862645149230957e-08,4.229199144109285,6.149711264294099,93,10.0,0.0,0.0,0.0,0.4894389353926779,0.482421875,80.0,1.0
1777189984.1095462,0.01959635764360428,trivial,0.003915977683779222,98,2371.841663646,,80.0,0.5,1.4860577937456176,1.0,0.75,0.489908960275352,2.872020447088789,0.8565205470070485,0.0,-2.2351741790771484e-09,4.356207845683933,6.147483591005134,94,10.0,0.0,0.0,0.0,0.5094933308992338,0.38671875,80.0,1.0
1777190012.0522327,0.018712539132684468,trivial,0.004583526261217427,99,2399.784212996,,80.0,0.75,1.4153035519547295,1.0,0.875,0.4678130952641368,2.5692858681270585,0.8870206799917147,0.0,1.30385160446167e-08,5.118683473944645,6.149711264294099,95,10.0,0.0,0.0,0.0,0.5236346763346627,0.26171875,80.0,1.0
1777190040.3955781,0.01893099844455719,trivial,0.004309753509620861,100,2428.127659739,,80.0,0.5,1.5189771088536002,1.0,0.75,0.4732752850279212,2.5692858681270585,0.9013051478236253,0.0,-1.3411045074462891e-08,4.2981439167478745,6.147483591005134,96,10.0,0.0,0.0,0.0,0.5039242797450074,0.6015625,80.0,1.0
1777190067.0470898,0.019213815033435822,trivial,0.005577791119401912,101,2454.779112152,,80.0,0.75,2.4744127935210543,1.0,0.75,0.48034502621740105,-0.9999999999999999,0.8006748537593289,0.0,7.450580596923828e-09,4.214783813629271,6.1901359782506455,97,10.0,0.125,0.125,0.0,0.4447095494280773,0.5078125,80.0,0.875
1777190093.4322548,0.019028636068105696,trivial,0.004159740994072261,102,2481.164217165,,80.0,0.625,1.4391514582643083,1.0,0.625,0.4762138282880187,2.8937423652008736,0.9034945648025928,0.0,-1.9915401935577393e-05,4.730249370416531,6.1901359782506455,98,10.0,0.0,0.0,0.0,0.5165402757366858,0.421875,80.0,1.0
1777190121.1797507,0.017869244515895843,trivial,0.005289885478120828,103,2508.911887623,,80.0,0.625,1.6023433799560025,1.0,0.75,0.44673088043928144,2.5692858681270585,0.9081918092829084,0.0,1.1175870895385742e-08,4.7355997996003705,6.149711264294099,99,10.0,0.0,0.0,0.0,0.5164639062282245,0.58203125,80.0,1.0
1777190177.618826,0.01593032677968343,easy,0.015598530991888125,104,2565.350613653,,120.0,0.375,0.3370501056063337,1.0,0.625,0.3982580202942093,0.31940729915381105,0.9049186768431664,0.0,8.940696716308593e-09,0.8871457661664746,1.2209817981270872,100,15.0,0.375,0.375,0.0,0.4009077419021168,0.396484375,120.0,1.0
1777190178.8037794,,,,105,2566.535201276,"{'artifact_path': 'wandb-client-artifact://mw0tugfil8ujxq0kjs9gzmr6f9q4zpu7le4u8ycnm8q9m29qrjmb0ky68dymvjr01voq66ce4eje0oz6c0vf9ty62qnv2ljqhx0uuf9z4u0o2kbzfkijumdchtr90ogd/samples/episode_outcomes.table.json', '_latest_artifact_path': 'wandb-client-artifact://qsqvx5e6vrjwcbjlswusqud8q0dn7bhmu5u5wcgpfie27hlx86plfz3wlv3tz83upmv38elztfebrivwgal3yjzgs7gn3ady5oeezcx701dk8tcnx9wneiqbqrchtm5p:latest/samples/episode_outcomes.table.json', '_type': 'table-file', 'ncols': 8, 'nrows': 8, 'path': 'media/table/samples/episode_outcomes_105_5f177dcb305179f6f059.table.json', 'sha256': '5f177dcb305179f6f059510ef0b6e24eaa4b4d67b9fa8280327657a3da6a58be', 'log_mode': 'IMMUTABLE', 'size': 906}",,,,,,,,,,,,,100,,,,,,,,
1777190242.52269,0.014081049462159474,easy,0.02130392085191826,106,2630.2544641,,120.0,0.125,0.28031981868423556,1.0,0.875,0.35202677759031453,0.31940729915381105,0.9007543443022306,0.0,-2.2351741790771484e-08,0.9739792450076058,1.2529605263713293,101,15.0,0.125,0.125,0.0,0.31575219681838695,0.36328125,120.0,1.0
1777190306.6955686,0.014045102149248123,easy,0.01891336117425845,107,2694.427567387,,120.0,0.25,0.40092488025867606,1.0,0.875,0.35112775657325984,0.2893165271214293,0.9095873766394413,0.0,-9.685754776000977e-09,0.9751098980779558,1.4351442487241153,102,15.0,0.25,0.25,0.0,0.3595122447677782,0.49609375,120.0,1.0
1777190375.9698641,0.01297097218533357,easy,0.021015634457916207,108,2763.701927379,,120.0,0.125,0.2854936722051724,1.0,0.75,0.32427494460716844,0.2893165271214293,0.9208233781002582,0.0,-2.359350522359212e-08,1.0285165004011763,1.2209817981270872,103,15.0,0.125,0.125,0.0,0.3358007779444993,0.271484375,120.0,1.0
1777190439.5566852,0.014124452571074168,easy,0.021325532381532775,109,2827.288726479,,120.0,0.125,0.28361260386984277,1.0,0.875,0.35311134171982606,0.31940729915381105,0.9010315811102722,0.0,3.3527612686157227e-09,1.0403905773054039,1.2529605263713293,104,15.0,0.125,0.125,0.0,0.34050151116585875,0.453125,120.0,1.0
