_runtime,_timestamp,_wandb,system.cpu,system.disk./.usageGB,system.disk./.usagePercent,system.disk.md127.in,system.disk.md127.out,system.gpu.0.correctedMemoryErrors,system.gpu.0.enforcedPowerLimitWatts,system.gpu.0.gpu,system.gpu.0.memory,system.gpu.0.memoryAllocated,system.gpu.0.memoryAllocatedBytes,system.gpu.0.memoryClock,system.gpu.0.powerPercent,system.gpu.0.powerWatts,system.gpu.0.smClock,system.gpu.0.temp,system.gpu.0.uncorrectedMemoryErrors,system.memory_percent,system.network.recv,system.network.sent,system.proc.cpu.threads,system.proc.memory.availableMB,system.proc.memory.percent,system.proc.memory.rssMB
1845.473905511,1777189457.2718036,True,1.0399745271064869,890.7020416259766,3.1463336365959536,0.0,2682.1748046875,,,,,,,,,,,,,2.9491544940476677,30431676.0,13490219.0,280.0,1987563.765625,0.11413675408277357,2337.4765625
1860.472735617,1777189472.2706337,True,,,,,,0.0,700.0,16.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.441428571428574,150.09,1980.0,45.0,0.0,,,,,,,
1860.473958611,1777189472.2718565,True,1.039944086632187,890.7022514343262,3.1463343777271473,0.0,2685.08837890625,,,,,,,,,,,,,2.9489757721043066,30483607.0,13545537.0,280.0,1987567.42578125,0.1117254383859009,2288.09375
1875.47289178,1777189487.2707899,True,,,,,,0.0,700.0,30.0,4.0,2.5518880720033943,3847094272.0,3201.0,22.87742857142857,160.142,1980.0,45.0,0.0,,,,,,,
1875.474110348,1777189487.2720084,True,1.0392360492473955,890.7059936523438,3.1463475968126255,0.0,2686.01025390625,,,,,,,,,,,,,2.944823777159715,30647106.0,13704501.0,280.0,1987652.45703125,0.1117254383859009,2288.09375
1890.472729495,1777189502.2706275,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.119714285714284,161.838,1980.0,46.0,0.0,,,,,,,
1890.47384986,1777189502.2717478,True,1.039222778790793,890.7063636779785,3.14634890389855,0.0,2687.0625,,,,,,,,,,,,,2.947636597329133,30702371.0,13764147.0,280.0,1987594.8515625,0.1117254383859009,2288.09375
1905.47184086,1777189517.269739,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.957714285714285,160.704,1980.0,46.0,0.0,,,,,,,
1905.473546311,1777189517.2714443,True,1.0391562895239155,890.7063636779785,3.14634890389855,0.0,2687.77734375,,,,,,,,,,,,,2.9477865177640123,30840286.0,13905607.0,280.0,1987591.78125,0.1117254383859009,2288.09375
1920.472681422,1777189532.2705793,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.60414285714286,165.229,1980.0,46.0,0.0,,,,,,,
1920.473636262,1777189532.2715342,True,1.0391329872374775,890.7063636779785,3.14634890389855,0.0,2688.89599609375,,,,,,,,,,,,,2.9476583415143445,30903300.0,13969163.0,280.0,1987594.40625,0.1117254383859009,2288.09375
1935.472693157,1777189547.2705913,True,,,,,,0.0,700.0,19.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.55314285714286,150.872,1980.0,46.0,0.0,,,,,,,
1935.474069093,1777189547.2719672,True,1.0390783301255662,890.7063636779785,3.14634890389855,0.0,2689.79833984375,,,,,,,,,,,,,2.9483747551955224,31028471.0,14097757.0,280.0,1987579.734375,0.1117254383859009,2288.09375
1950.472307285,1777189562.2702053,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.854857142857142,159.984,1980.0,46.0,0.0,,,,,,,
1950.473952585,1777189562.2718506,True,1.0390456428811736,890.7063636779785,3.14634890389855,0.0,2690.705078125,,,,,,,,,,,,,2.945891531096679,31107906.0,14177858.0,280.0,1987630.58984375,0.1117254383859009,2288.09375
1965.472672159,1777189577.2705703,True,,,,,,0.0,700.0,16.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.839714285714283,152.878,1980.0,46.0,0.0,,,,,,,
1965.473909346,1777189577.2718074,True,1.039003040310745,890.7063636779785,3.14634890389855,0.0,2691.486328125,,,,,,,,,,,,,2.9475189116951377,31203030.0,14276388.0,280.0,1987597.26171875,0.1117254383859009,2288.09375
1980.472210776,1777189592.2701087,True,,,,,,0.0,700.0,31.0,4.0,2.5518880720033943,3847094272.0,3201.0,23.111428571428572,161.78,1980.0,46.0,0.0,,,,,,,
1980.47392403,1777189592.271822,True,1.0389559020193735,890.7140159606934,3.146375934974462,0.0,2692.361328125,,,,,,,,,,,,,2.948678601573083,31316669.0,14390728.0,280.0,1987573.51171875,0.1117254383859009,2288.09375
1995.471856801,1777189607.269755,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,21.871142857142857,153.098,1980.0,46.0,0.0,,,,,,,
1995.473585581,1777189607.2714837,True,1.0389351760770171,890.7141952514648,3.1463765683047553,0.0,2693.142578125,,,,,,,,,,,,,2.9483518665795105,31379967.0,14457309.0,280.0,1987580.203125,0.1117254383859009,2288.09375
2010.47199998,1777189622.269898,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.07428571428572,161.52,1980.0,46.0,0.0,,,,,,,
2010.473487971,1777189622.271386,True,1.0388740736308988,890.7141761779785,3.146376500929192,0.0,2694.04541015625,,,,,,,,,,,,,2.9473106252894277,31525897.0,14606588.0,280.0,1987601.52734375,0.1117254383859009,2288.09375
2025.472538899,1777189637.270437,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.085857142857144,161.601,1980.0,46.0,0.0,,,,,,,
2025.474098995,1777189637.271997,True,1.0388537565491072,890.7142753601074,3.14637685128212,0.0,2694.84619140625,,,,,,,,,,,,,2.9480035781391933,31585597.0,14667023.0,280.0,1987587.3359375,0.1117254383859009,2288.09375
2040.47272371,1777189652.2706218,True,,,,,,0.0,700.0,17.0,3.0,2.5518880720033943,3847094272.0,3201.0,22.40185714285714,156.813,1980.0,46.0,0.0,,,,,,,
2040.474036398,1777189652.2719345,True,1.0387891224998536,890.7142372131348,3.1463767165309937,0.0,2695.8115234375,,,,,,,,,,,,,2.9485904804014367,31723952.0,14808721.0,280.0,1987575.31640625,0.1117254383859009,2288.09375
2055.472176519,1777189667.2700746,True,,,,,,0.0,700.0,32.0,4.0,2.5518880720033943,3847094272.0,3201.0,22.634142857142855,158.439,1980.0,46.0,0.0,,,,,,,
2055.4736157,1777189667.2715137,True,1.038775166717768,890.7066879272461,3.1463500492831225,0.0,2696.6162109375,,,,,,,,,,,,,2.9530659677856654,31791297.0,14876811.0,280.0,1987483.66015625,0.1117254383859009,2288.09375
2070.471794292,1777189682.2696922,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.839571428571432,152.877,1980.0,46.0,0.0,,,,,,,
2070.473394202,1777189682.2712922,True,1.0387415984233177,890.7074203491211,3.1463526365047447,0.0,2697.41748046875,,,,,,,,,,,,,2.9512297285660964,31894396.0,14983178.0,280.0,1987521.265625,0.1117254383859009,2288.09375
2085.47277806,1777189697.2706761,True,,,,,,0.0,700.0,37.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.907714285714288,167.354,1980.0,46.0,0.0,,,,,,,
2085.474576346,1777189697.2724743,True,1.0387127418445956,890.7076454162598,3.1463534315363897,0.0,2698.18701171875,,,,,,,,,,,,,2.949193404694888,31990027.0,15079477.0,280.0,1987562.96875,0.1117254383859009,2288.09375
2100.472871021,1777189712.2707691,True,,,,,,0.0,700.0,16.0,2.0,2.5518880720033943,3847094272.0,3201.0,22.065142857142856,154.456,1980.0,46.0,0.0,,,,,,,
2100.474091281,1777189712.2719893,True,1.0386850544407755,890.7086029052734,3.1463568137896565,0.0,2699.02001953125,,,,,,,,,,,,,2.950264973401187,32067293.0,15160167.0,280.0,1987541.0234375,0.1117254383859009,2288.09375
2115.472945989,1777189727.270844,True,,,,,,0.0,700.0,29.0,4.0,2.5518880720033943,3847094272.0,3201.0,22.87742857142857,160.142,1980.0,46.0,0.0,,,,,,,
2115.474314823,1777189727.2722127,True,1.0386333279349367,890.7086219787598,3.1463568811652203,0.0,2699.80908203125,,,,,,,,,,,,,2.9514300039562023,32202463.0,15295801.0,280.0,1987517.1640625,0.1117254383859009,2288.09375
2130.472006743,1777189742.2699049,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.980428571428572,160.863,1980.0,46.0,0.0,,,,,,,
2130.473675473,1777189742.2715735,True,1.038625829670491,890.7086029052734,3.1463568137896565,0.0,2701.0654296875,,,,,,,,,,,,,2.94948065682584,32251702.0,15348451.0,280.0,1987557.0859375,0.1117254383859009,2288.09375
2145.472082996,1777189757.269981,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.987571428571428,160.913,1980.0,46.0,0.0,,,,,,,
2145.473931221,1777189757.2718291,True,1.0385704721671545,890.7106018066406,3.1463638747486686,0.0,2701.8154296875,,,,,,,,,,,,,2.9499800101318367,32402226.0,15502253.0,280.0,1987546.859375,0.1117254383859009,2288.09375
2160.472973068,1777189772.2708712,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.110999999999997,161.777,1980.0,46.0,0.0,,,,,,,
2160.474890879,1777189772.2727888,True,1.0385533286661301,890.7103500366211,3.1463629853912356,0.0,2703.06396484375,,,,,,,,,,,,,2.948172953897683,32465628.0,15566250.0,280.0,1987583.8671875,0.1117254383859009,2288.09375
2175.472159619,1777189787.2700577,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.81114285714286,152.678,1980.0,46.0,0.0,,,,,,,
2175.473882187,1777189787.2717803,True,1.0385185163039177,890.6951789855957,3.1463093948683527,0.0,2704.02490234375,,,,,,,,,,,,,2.9489734832427055,32584133.0,15687990.0,280.0,1987567.47265625,0.1117254383859009,2288.09375
2190.472775632,1777189802.2706735,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.095428571428574,161.668,1980.0,46.0,0.0,,,,,,,
2190.474323357,1777189802.2722213,True,1.0384927591877016,890.6958122253418,3.1463116317370474,0.0,2705.34033203125,,,,,,,,,,,,,2.9476470879448056,32668711.0,15773194.0,280.0,1987594.63671875,0.1117254383859009,2288.09375
2205.472656082,1777189817.270554,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.712285714285713,151.986,1980.0,46.0,0.0,,,,,,,
2205.474319777,1777189817.2722178,True,1.0384584298926425,890.6958312988281,3.1463116991126103,0.0,2706.25439453125,,,,,,,,,,,,,2.9481472042046692,32758703.0,15866513.0,280.0,1987584.39453125,0.1117254383859009,2288.09375
2220.472832152,1777189832.2707303,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.924857142857142,160.474,1980.0,46.0,0.0,,,,,,,
2220.474287366,1777189832.2721853,True,1.0384290247005254,890.6953239440918,3.146309906922632,0.0,2707.6865234375,,,,,,,,,,,,,2.9482372327609836,32870485.0,15979041.0,280.0,1987582.55078125,0.1117254383859009,2288.09375
2235.472080768,1777189847.2699788,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,22.057571428571425,154.403,1980.0,46.0,0.0,,,,,,,
2235.473902607,1777189847.2718005,True,1.0384140452230373,890.6953430175781,3.1463099742981955,0.0,2708.3388671875,,,,,,,,,,,,,2.949268364912328,32930490.0,16042396.0,280.0,1987561.43359375,0.1117254383859009,2288.09375
2250.471863847,1777189862.2697618,True,,,,,,0.0,700.0,38.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.02657142857143,161.186,1980.0,46.0,0.0,,,,,,,
2250.473608656,1777189862.2715065,True,1.0383628207966238,890.6992301940918,3.146323705437953,0.0,2709.2451171875,,,,,,,,,,,,,2.9475459965574187,33078697.0,16191280.0,280.0,1987596.70703125,0.1117254383859009,2288.09375
2265.4720887,1777189877.2699866,True,,,,,,0.0,700.0,32.0,4.0,2.5518880720033943,3847094272.0,3201.0,23.170857142857145,162.196,1980.0,46.0,0.0,,,,,,,
2265.47359284,1777189877.2714908,True,1.0383526860748307,890.7012023925781,3.1463306720711772,0.0,2709.8857421875,,,,,,,,,,,,,2.9512720725057187,33137928.0,16253883.0,280.0,1987520.3984375,0.1117254383859009,2288.09375
2280.471753493,1777189892.2696514,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,22.104857142857142,154.734,1980.0,46.0,0.0,,,,,,,
2280.473398024,1777189892.271296,True,1.0382980388717156,890.7011833190918,3.1463306046956143,0.0,2710.78076171875,,,,,,,,,,,,,2.9521298233907713,33275164.0,16394359.0,280.0,1987502.83203125,0.1117254383859009,2288.09375
2295.472542682,1777189907.2704406,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.95257142857143,160.668,1980.0,46.0,0.0,,,,,,,
2295.474296545,1777189907.2721946,True,1.0382925303551445,890.7012023925781,3.1463306720711772,0.0,2711.56982421875,,,,,,,,,,,,,2.950850349755696,33343325.0,16463208.0,280.0,1987529.03515625,0.11172562912436766,2288.09765625
2310.472180769,1777189922.2700787,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,22.033428571428573,154.234,1980.0,46.0,0.0,,,,,,,
2310.474295479,1777189922.2721934,True,1.0382653791261498,890.7010879516602,3.1463302678177985,0.0,2712.33154296875,,,,,,,,,,,,,2.95057339750195,33447126.0,16570247.0,280.0,1987534.70703125,0.11172562912436766,2288.09765625
2325.472543097,1777189937.270441,True,,,,,,0.0,700.0,36.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.90885714285714,160.362,1980.0,46.0,0.0,,,,,,,
2325.474237314,1777189937.2721353,True,1.0382473744420404,890.7031555175781,3.1463375713288375,0.0,2713.2578125,,,,,,,,,,,,,2.9497389167098427,33525813.0,16649716.0,280.0,1987551.796875,0.11172581986283443,2288.1015625
2340.472466732,1777189952.2703648,True,,,,,,0.0,700.0,16.0,2.0,2.5518880720033943,3847094272.0,3201.0,22.371000000000002,156.597,1980.0,46.0,0.0,,,,,,,
2340.473707193,1777189952.2716053,True,1.038216698740668,890.7031364440918,3.1463375039532746,0.0,2714.08984375,,,,,,,,,,,,,2.9502211035538304,33621179.0,16748312.0,280.0,1987541.921875,0.11172581986283443,2288.1015625
2355.47190475,1777189967.2698028,True,,,,,,0.0,700.0,29.0,4.0,2.5518880720033943,3847094272.0,3201.0,22.605285714285714,158.237,1980.0,46.0,0.0,,,,,,,
2355.473230934,1777189967.271129,True,1.0381820329716043,890.7060852050781,3.1463479202153284,0.0,2715.458984375,,,,,,,,,,,,,2.9526024733114205,33727006.0,16854813.0,280.0,1987493.15234375,0.11172581986283443,2288.1015625
2370.47224291,1777189982.270141,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,20.595285714285712,144.167,1980.0,45.0,0.0,,,,,,,
2370.473755845,1777189982.271654,True,1.0381689745362077,890.7060661315918,3.1463478528397655,0.0,2716.220703125,,,,,,,,,,,,,2.9503302059568215,33794378.0,16925547.0,280.0,1987539.6875,0.11172944389370301,2288.17578125
2385.472793277,1777189997.2706914,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.003,161.021,1980.0,46.0,0.0,,,,,,,
2385.474558224,1777189997.2724562,True,1.038130211287722,890.7058639526367,3.146347138658797,0.0,2717.50439453125,,,,,,,,,,,,,2.949482945687441,33914716.0,17046562.0,280.0,1987557.0390625,0.11172944389370301,2288.17578125
2400.472438488,1777190012.2703364,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,21.776999999999997,152.439,1980.0,46.0,0.0,,,,,,,
2400.473795343,1777190012.2716932,True,1.0381223959088453,890.7048873901367,3.1463436890299663,0.0,2718.40673828125,,,,,,,,,,,,,2.9495977702444347,33970457.0,17105612.0,280.0,1987554.6875,0.1117302068475701,2288.19140625
2415.47260273,1777190027.2705007,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.417714285714286,163.924,1980.0,46.0,0.0,,,,,,,
2415.474225689,1777190027.2721236,True,1.0380803242914698,890.7048873901367,3.1463436890299663,0.0,2719.6708984375,,,,,,,,,,,,,2.952147371329714,34103989.0,17242458.0,280.0,1987502.47265625,0.1117302068475701,2288.19140625
2430.472133362,1777190042.2700315,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.971714285714285,160.802,1980.0,46.0,0.0,,,,,,,
2430.473818436,1777190042.2717164,True,1.038072779160141,890.7126808166504,3.1463712186850454,0.0,2720.4443359375,,,,,,,,,,,,,2.9527892062703858,34158482.0,17297649.0,280.0,1987489.328125,0.1117302068475701,2288.19140625
2445.47281831,1777190057.2707164,True,,,,,,0.0,700.0,31.0,4.0,2.5518880720033943,3847094272.0,3201.0,23.21785714285714,162.525,1980.0,46.0,0.0,,,,,,,
2445.474586535,1777190057.2724845,True,1.038031381673442,890.7126998901367,3.1463712860606083,0.0,2721.73974609375,,,,,,,,,,,,,2.9502056537380223,34306776.0,17449306.0,280.0,1987542.23828125,0.1117302068475701,2288.19140625
2460.472841811,1777190072.2707398,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,22.914285714285715,160.4,1980.0,46.0,0.0,,,,,,,
2460.474444808,1777190072.272343,True,1.038019940900386,890.7126808166504,3.1463712186850454,0.0,2722.64990234375,,,,,,,,,,,,,2.9525519276177272,34366324.0,17509526.0,280.0,1987494.1875,0.1117302068475701,2288.19140625
2475.472108144,1777190087.2700062,True,,,,,,0.0,700.0,18.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.742428571428572,152.197,1980.0,46.0,0.0,,,,,,,
2475.473601779,1777190087.2714999,True,1.0379841356137596,890.7126808166504,3.1463712186850454,0.0,2723.8583984375,,,,,,,,,,,,,2.951581450298815,34486117.0,17632697.0,280.0,1987514.0625,0.1117302068475701,2288.19140625
2490.472143535,1777190102.2700415,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.195,162.365,1980.0,46.0,0.0,,,,,,,
2490.473884466,1777190102.2717824,True,1.0379647174200317,890.7126808166504,3.1463712186850454,0.0,2724.8779296875,,,,,,,,,,,,,2.951168501518264,34566408.0,17713299.0,280.0,1987522.51953125,0.1117302068475701,2288.19140625
2505.472731138,1777190117.2706292,True,,,,,,0.0,700.0,17.0,2.0,2.5518880720033943,3847094272.0,3201.0,21.66357142857143,151.645,1980.0,46.0,0.0,,,,,,,
2505.474480238,1777190117.2723782,True,1.0379372557436803,890.6969566345215,3.1463156742708334,0.0,2726.19970703125,,,,,,,,,,,,,2.9500603110263457,34661474.0,17811601.0,280.0,1987545.21484375,0.1117302068475701,2288.19140625
2520.471981141,1777190132.269879,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.86157142857143,167.031,1980.0,46.0,0.0,,,,,,,
2520.473753171,1777190132.2716513,True,1.0378903147982046,890.7351036071777,3.146450425397016,0.0,2763.59423828125,,,,,,,,,,,,,2.9519095204616552,34719132.0,17863738.0,280.0,1987507.34375,0.11173535678617282,2288.296875
2535.472128093,1777190147.2700262,True,,,,,,0.0,700.0,39.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.473714285714287,164.316,1980.0,46.0,0.0,,,,,,,
2535.473780487,1777190147.2716784,True,1.0378718944617125,890.7428970336914,3.146477955052095,0.0,2765.93505859375,,,,,,,,,,,,,2.9506210821186416,34819402.0,17967377.0,280.0,1987533.73046875,0.11173592900157311,2288.30859375
2550.472862557,1777190162.2707605,True,,,,,,0.0,700.0,35.0,5.0,2.5518880720033943,3847094272.0,3201.0,23.506428571428568,164.545,1980.0,46.0,0.0,,,,,,,
2550.474523226,1777190162.2724211,True,1.037849375219545,890.7438735961914,3.1464814046809257,0.0,2766.77099609375,,,,,,,,,,,,,2.9517000896251444,34935353.0,18083870.0,280.0,1987511.6328125,0.11174451223257764,2288.484375
2565.472015602,1777190177.2699137,True,,,,,,0.0,700.0,19.0,3.0,2.5532791731294906,3849191424.0,3201.0,23.61414285714286,165.299,1980.0,46.0,0.0,,,,,,,
2565.473845084,1777190177.271743,True,1.0378556160559747,890.7438735961914,3.1464814046809257,0.0,2767.8046875,,,,,,,,,,,,,2.9522263370549555,34942869.0,18092046.0,280.0,1987500.85546875,0.11175309546358216,2288.66015625
2580.472974178,1777190192.270872,True,,,,,,0.0,700.0,29.0,4.0,2.5532791731294906,3849191424.0,3201.0,23.296142857142858,163.073,1980.0,46.0,0.0,,,,,,,
2580.474613527,1777190192.2725115,True,1.0373851474284377,890.7443695068359,3.146483156445566,0.0,2768.703125,,,,,,,,,,,,,2.95214698985278,35035993.0,18180281.0,280.0,1987502.48046875,0.11175309546358216,2288.66015625
2595.472755193,1777190207.2706532,True,,,,,,0.0,700.0,39.0,5.0,2.5532791731294906,3849191424.0,3201.0,22.934285714285714,160.54,1980.0,46.0,0.0,,,,,,,
2595.474595753,1777190207.2724938,True,1.0373818587013401,890.7463226318359,3.1464900557032265,0.0,2769.80712890625,,,,,,,,,,,,,2.952513970662841,35099054.0,18247919.0,280.0,1987494.96484375,0.11176225090998701,2288.84765625
2610.472505125,1777190222.2704031,True,,,,,,0.0,700.0,39.0,5.0,2.5532791731294906,3849191424.0,3201.0,23.416714285714285,163.917,1980.0,46.0,0.0,,,,,,,
2610.473671938,1777190222.27157,True,1.0373671605876906,890.7464561462402,3.1464905273321677,0.0,2770.82275390625,,,,,,,,,,,,,2.9519194388619265,35199729.0,18349216.0,280.0,1987507.140625,0.11176492124852175,2288.90234375
2625.47247453,1777190237.2703726,True,,,,,,0.0,700.0,18.0,2.0,2.554670274255587,3851288576.0,3201.0,23.245,162.715,1980.0,46.0,0.0,,,,,,,
2625.47377421,1777190237.2716722,True,1.0373639869953533,890.7310180664062,3.146435993551402,0.0,2772.04931640625,,,,,,,,,,,,,2.952564325618067,35240090.0,18390208.0,280.0,1987493.93359375,0.11177064340252477,2289.01953125
2640.472081157,1777190252.2699792,True,,,,,,0.0,700.0,29.0,4.0,2.554670274255587,3851288576.0,3201.0,23.496,164.472,1980.0,46.0,0.0,,,,,,,
2640.473364406,1777190252.2712624,True,1.0373649082813747,890.7314987182617,3.146437691415592,0.0,2773.02587890625,,,,,,,,,,,,,2.952441299307002,35290177.0,18440861.0,280.0,1987496.453125,0.11177064340252477,2289.01953125
2655.472006657,1777190267.2699046,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.87257142857143,167.108,1980.0,46.0,0.0,,,,,,,
2655.474009616,1777190267.2719076,True,1.037365412072876,890.7319869995117,3.146439416230007,0.0,2774.01123046875,,,,,,,,,,,,,2.9500524907492083,35369092.0,18523305.0,280.0,1987545.375,0.11177064340252477,2289.01953125
2670.472779084,1777190282.270677,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.889428571428574,167.226,1980.0,46.0,0.0,,,,,,,
2670.474384063,1777190282.2722821,True,1.0373544895008209,890.7368507385254,3.146456596998595,0.0,2774.88623046875,,,,,,,,,,,,,2.9473483915058476,35450187.0,18605083.0,280.0,1987600.75390625,0.11177064340252477,2289.01953125
2685.472165254,1777190297.2700632,True,,,,,,0.0,700.0,19.0,2.0,2.554670274255587,3851288576.0,3201.0,23.48314285714286,164.382,1980.0,47.0,0.0,,,,,,,
2685.473726093,1777190297.271624,True,1.0373479365112463,890.7368698120117,3.146456664374158,0.0,2776.0048828125,,,,,,,,,,,,,2.9460918064867845,35509337.0,18664814.0,280.0,1987626.48828125,0.11178037106432989,2289.21875
2700.472472461,1777190312.2703705,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.919999999999998,167.44,1980.0,46.0,0.0,,,,,,,
2700.473781731,1777190312.2716796,True,1.0373563240740054,890.7368507385254,3.146456596998595,0.0,2776.9267578125,,,,,,,,,,,,,2.9472246022409156,35539025.0,18695079.0,280.0,1987603.2890625,0.11178037106432989,2289.21875
2715.472239503,1777190327.2701375,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.275857142857145,162.931,1980.0,46.0,0.0,,,,,,,
2715.473930185,1777190327.2718282,True,1.0373494902575593,890.7388229370117,3.1464635636318192,0.0,2777.935546875,,,,,,,,,,,,,2.946884134077736,35615183.0,18774677.0,280.0,1987610.26171875,0.11178037106432989,2289.21875
2730.473016077,1777190342.270914,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,24.042714285714286,168.299,1980.0,46.0,0.0,,,,,,,
2730.474588693,1777190342.2724867,True,1.037338808158207,890.7388038635254,3.1464634962562554,0.0,2778.724609375,,,,,,,,,,,,,2.947285829288748,35692698.0,18852812.0,280.0,1987602.03515625,0.11178037106432989,2289.21875
2745.472290012,1777190357.270188,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.500428571428568,164.503,1980.0,46.0,0.0,,,,,,,
2745.473553522,1777190357.2714515,True,1.037336307063587,890.7388229370117,3.1464635636318192,0.0,2779.603515625,,,,,,,,,,,,,2.950077286749888,35761500.0,18922253.0,280.0,1987544.8671875,0.11178037106432989,2289.21875
2760.47221625,1777190372.2701142,True,,,,,,0.0,700.0,19.0,3.0,2.554670274255587,3851288576.0,3201.0,23.40757142857143,163.853,1980.0,46.0,0.0,,,,,,,
2760.474028911,1777190372.2719269,True,1.0373444540594003,890.7388038635254,3.1464634962562554,0.0,2780.560546875,,,,,,,,,,,,,2.9498278008353562,35779175.0,18940632.0,280.0,1987549.9765625,0.11178780986453384,2289.37109375
2775.473116715,1777190387.2710147,True,,,,,,0.0,700.0,36.0,5.0,2.554670274255587,3851288576.0,3201.0,22.918142857142858,160.427,1980.0,46.0,0.0,,,,,,,
2775.474453061,1777190387.272351,True,1.0373451246125336,890.738826751709,3.146463577106932,0.0,2781.63134765625,,,,,,,,,,,,,2.9490562637372824,35837424.0,18999475.0,280.0,1987565.77734375,0.11178780986453384,2289.37109375
2790.472524842,1777190402.270423,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.12957142857143,161.907,1980.0,46.0,0.0,,,,,,,
2790.473991197,1777190402.2718892,True,1.0373314200759427,890.7427139282227,3.1464773082466895,0.0,2782.56103515625,,,,,,,,,,,,,2.9486734516344804,35921145.0,19086597.0,280.0,1987573.6171875,0.11178780986453384,2289.37109375
2805.472814551,1777190417.2707126,True,,,,,,0.0,700.0,39.0,5.0,2.554670274255587,3851288576.0,3201.0,23.070428571428568,161.493,1980.0,46.0,0.0,,,,,,,
2805.474457398,1777190417.2723553,True,1.0373248288656542,890.742733001709,3.1464773756222524,0.0,2783.46337890625,,,,,,,,,,,,,2.9490938392152355,36011395.0,19177527.0,280.0,1987565.0078125,0.11178780986453384,2289.37109375
2820.47247592,1777190432.2703738,True,,,,,,0.0,700.0,19.0,2.0,2.554670274255587,3851288576.0,3201.0,23.083285714285715,161.583,1980.0,47.0,0.0,,,,,,,
2820.473850071,1777190432.271748,True,1.03732594521268,890.7424812316895,3.1464764862648202,0.0,2784.42041015625,,,,,,,,,,,,,2.948619854125319,36048058.0,19214592.0,280.0,1987574.71484375,0.11178876355686766,2289.390625
2835.472426825,1777190447.2703247,True,,,,,,0.0,700.0,33.0,4.0,2.554670274255587,3851288576.0,3201.0,23.198428571428572,162.389,1980.0,46.0,0.0,,,,,,,
