_runtime,_timestamp,_wandb,system.gpu.0.correctedMemoryErrors,system.gpu.0.enforcedPowerLimitWatts,system.gpu.0.fanSpeed,system.gpu.0.gpu,system.gpu.0.memory,system.gpu.0.memoryAllocated,system.gpu.0.memoryAllocatedBytes,system.gpu.0.memoryClock,system.gpu.0.powerPercent,system.gpu.0.powerWatts,system.gpu.0.smClock,system.gpu.0.temp,system.gpu.0.uncorrectedMemoryErrors,system.cpu,system.disk./.usageGB,system.disk./.usagePercent,system.disk.md127.in,system.disk.md127.out,system.memory_percent,system.network.recv,system.network.sent,system.proc.cpu.threads,system.proc.memory.availableMB,system.proc.memory.percent,system.proc.memory.rssMB
13260.442207359,1777192383.9193473,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,53.04533333333333,159.136,1710.0,53.0,0.0,,,,,,,,,,,,
13260.442782702,1777192383.9199226,True,,,,,,,,,,,,,,4.123341398725688,134.08358001708984,3.7907006531748006,37.33984375,230575.02392578125,8.447997557128321,85396712.0,27382298.0,60.0,175018.546875,1.3754741502933316,2629.47265625
13275.442292341,1777192398.9194324,True,0.0,300.0,0.0,64.0,46.0,30.127724943546987,7274823680.0,6251.0,51.51899999999999,154.557,1710.0,53.0,0.0,,,,,,,,,,,,
13275.442885664,1777192398.9200256,True,,,,,,,,,,,,,,4.123315075431043,134.08752822875977,3.7908122737666297,37.33984375,230575.24755859375,8.44594194207481,85525797.0,27422118.0,60.0,175022.4765625,1.3754741502933316,2629.47265625
13290.442771371,1777192413.9199114,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,51.258,153.774,1710.0,53.0,0.0,,,,,,,,,,,,
13290.443249082,1777192413.9203892,True,,,,,,,,,,,,,,4.123285574339564,134.08747482299805,3.7908107639228756,37.33984375,230575.31005859375,8.442161735465474,85661427.0,27463721.0,60.0,175029.703125,1.3754741502933316,2629.47265625
13305.442694308,1777192428.9198344,True,0.0,300.0,0.0,63.0,48.0,30.127724943546987,7274823680.0,6251.0,53.19933333333334,159.598,1710.0,51.0,0.0,,,,,,,,,,,,
13305.443290871,1777192428.920431,True,,,,,,,,,,,,,,4.12326248645646,134.08782958984375,3.790820793599243,37.33984375,230575.62744140625,8.447854522283643,85790650.0,27503401.0,60.0,175018.8203125,1.3754741502933316,2629.47265625
13320.441890456,1777192443.9190304,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,50.23,150.69,1710.0,51.0,0.0,,,,,,,,,,,,
13320.442452049,1777192443.9195921,True,,,,,,,,,,,,,,4.123242846391405,134.08781051635742,3.79082025436933,37.33984375,230575.66259765625,8.432032825107372,85911992.0,27541047.0,60.0,175049.06640625,1.3754741502933316,2629.47265625
13335.441828788,1777192458.9189687,True,0.0,300.0,0.0,58.0,39.0,30.127724943546987,7274823680.0,6251.0,52.982,158.946,1710.0,52.0,0.0,,,,,,,,,,,,
13335.442467232,1777192458.9196072,True,,,,,,,,,,,,,,4.12321675352561,134.0878448486328,3.7908212249831723,37.33984375,230576.03125,8.431068361583261,86041001.0,27580932.0,60.0,175050.91015625,1.3754741502933316,2629.47265625
13350.442577768,1777192473.9197178,True,0.0,300.0,0.0,83.0,46.0,30.127724943546987,7274823680.0,6251.0,72.12599999999999,216.378,1710.0,56.0,0.0,,,,,,,,,,,,
13350.443151151,1777192473.9202912,True,,,,,,,,,,,,,,4.123246573359023,134.08782958984375,3.790820793599243,37.33984375,230576.08203125,8.438949581524998,86076006.0,27592866.0,60.0,175035.84375,1.3754741502933316,2629.47265625
13365.442561517,1777192488.9197016,True,0.0,300.0,0.0,85.0,47.0,30.127724943546987,7274823680.0,6251.0,69.95100000000001,209.853,1710.0,58.0,0.0,,,,,,,,,,,,
13365.443191271,1777192488.9203312,True,,,,,,,,,,,,,,4.123295179110794,134.08703994750977,3.7907984694808765,37.33984375,230576.28173828125,8.44614832092213,86076942.0,27594454.0,60.0,175022.08203125,1.3754741502933316,2629.47265625
13380.441790229,1777192503.9189303,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,55.92399999999999,167.772,1710.0,54.0,0.0,,,,,,,,,,,,
13380.442302411,1777192503.9194424,True,,,,,,,,,,,,,,4.123291140070958,134.08834075927734,3.7908352449608897,37.33984375,230576.34033203125,8.443724901982307,86164305.0,27621860.0,60.0,175026.71484375,1.3754741502933316,2629.47265625
13395.44316957,1777192518.9203095,True,,,,,,,,,,,,,,4.12326175053946,134.08886337280273,3.7908500198604846,37.33984375,230576.6025390625,8.43954215445295,86291127.0,27664097.0,60.0,175034.7109375,1.3754741502933316,2629.47265625
13395.444301926,1777192518.921442,True,0.0,300.0,0.0,72.0,50.0,30.127724943546987,7274823680.0,6251.0,54.04566666666667,162.137,1710.0,53.0,0.0,,,,,,,,,,,,
13410.442111961,1777192533.919252,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,52.52166666666667,157.565,1710.0,52.0,0.0,,,,,,,,,,,,
13410.442549741,1777192533.9196897,True,,,,,,,,,,,,,,4.123229776857428,134.0874366760254,3.7908096854630506,37.33984375,230576.6533203125,8.429901605921675,86421038.0,27703973.0,60.0,175053.140625,1.3754741502933316,2629.47265625
13425.442812962,1777192548.9199529,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,50.737,152.211,1710.0,52.0,0.0,,,,,,,,,,,,
13425.443372455,1777192548.9205124,True,,,,,,,,,,,,,,4.123206731445309,134.0874366760254,3.7908096854630506,37.33984375,230576.89990234375,8.454009107314631,86549846.0,27743553.0,60.0,175007.0546875,1.3754741502933316,2629.47265625
13440.441829301,1777192563.9189694,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,52.754333333333335,158.263,1710.0,51.0,0.0,,,,,,,,,,,,
13440.442371074,1777192563.919511,True,,,,,,,,,,,,,,4.1231750103535365,134.08968353271484,3.7908732067467104,37.33984375,230576.94287109375,8.432116602659255,86678063.0,27783162.0,60.0,175048.90625,1.3754741502933316,2629.47265625
13455.442357844,1777192578.9194977,True,0.0,300.0,0.0,59.0,46.0,30.127724943546987,7274823680.0,6251.0,52.481,157.443,1710.0,51.0,0.0,,,,,,,,,,,,
13455.442965648,1777192578.9201057,True,,,,,,,,,,,,,,4.123145964075635,134.08965682983398,3.790872451824833,37.33984375,230577.18994140625,8.434999776456971,86806514.0,27822853.0,60.0,175043.39453125,1.3754741502933316,2629.47265625
13470.442092449,1777192593.9192324,True,0.0,300.0,0.0,70.0,44.0,30.127724943546987,7274823680.0,6251.0,52.798,158.394,1710.0,52.0,0.0,,,,,,,,,,,,
13470.442609551,1777192593.9197495,True,,,,,,,,,,,,,,4.123120353641535,134.08966064453125,3.7908725596708153,37.33984375,230577.24072265625,8.428978009496042,86935428.0,27862482.0,60.0,175054.90625,1.3754741502933316,2629.47265625
13485.442089038,1777192608.919229,True,0.0,300.0,0.0,89.0,50.0,30.127724943546987,7274823680.0,6251.0,73.346,220.038,1710.0,58.0,0.0,,,,,,,,,,,,
13485.442525118,1777192608.919665,True,,,,,,,,,,,,,,4.123162542036674,134.08966064453125,3.7908725596708153,37.33984375,230577.46044921875,8.437159602611603,86943733.0,27866413.0,60.0,175039.265625,1.3754741502933316,2629.47265625
13500.442633019,1777192623.919773,True,0.0,300.0,0.0,84.0,46.0,30.127724943546987,7274823680.0,6251.0,74.78699999999999,224.361,1710.0,59.0,0.0,,,,,,,,,,,,
13500.443356815,1777192623.9204967,True,,,,,,,,,,,,,,4.123210516612926,134.08966064453125,3.7908725596708153,37.33984375,230577.49951171875,8.439791443753672,86944758.0,27868035.0,60.0,175034.234375,1.3754741502933316,2629.47265625
13515.442333388,1777192638.9194734,True,0.0,300.0,0.0,66.0,46.0,30.127724943546987,7274823680.0,6251.0,48.995000000000005,146.985,1710.0,54.0,0.0,,,,,,,,,,,,
13515.442946762,1777192638.9200869,True,,,,,,,,,,,,,,4.123191090109495,134.0897216796875,3.7908742852065345,37.33984375,230577.796875,8.442944340401352,87066602.0,27905365.0,60.0,175028.20703125,1.3754741502933316,2629.47265625
13530.441885156,1777192653.9190252,True,0.0,300.0,0.0,58.0,45.0,30.127724943546987,7274823680.0,6251.0,52.604000000000006,157.812,1710.0,52.0,0.0,,,,,,,,,,,,
13530.442802897,1777192653.9199429,True,,,,,,,,,,,,,,4.123165480637465,134.0897216796875,3.7908742852065345,37.33984375,230577.83203125,8.435332843309578,87187894.0,27945888.0,60.0,175042.7578125,1.3754741502933316,2629.47265625
13545.4422661,1777192668.9194062,True,0.0,300.0,0.0,62.0,43.0,30.127724943546987,7274823680.0,6251.0,50.858000000000004,152.574,1710.0,52.0,0.0,,,,,,,,,,,,
13545.442625428,1777192668.9197655,True,,,,,,,,,,,,,,4.123139936878611,134.08972549438477,3.7908743930525173,37.33984375,230578.09423828125,8.435855942170113,87315920.0,27985591.0,60.0,175041.7578125,1.3754741502933316,2629.47265625
13560.442060577,1777192683.9192007,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,49.228,147.684,1710.0,51.0,0.0,,,,,,,,,,,,
13560.442471757,1777192683.9196117,True,,,,,,,,,,,,,,4.123114447586966,134.0889129638672,3.7908514218582567,37.33984375,230578.14111328125,8.438694162159502,87437778.0,28023312.0,60.0,175036.33203125,1.3754741502933316,2629.47265625
13575.442675187,1777192698.9198153,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,50.339,151.017,1710.0,51.0,0.0,,,,,,,,,,,,
13575.443106086,1777192698.9202461,True,,,,,,,,,,,,,,4.123082647354521,134.08499145507812,3.7907405561883047,37.33984375,230578.37548828125,8.431793752581267,87570604.0,28064755.0,60.0,175049.5234375,1.3754741502933316,2629.47265625
13590.442434776,1777192713.9195747,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,49.169999999999995,147.51,1710.0,51.0,0.0,,,,,,,,,,,,
13590.44346619,1777192713.9206061,True,,,,,,,,,,,,,,4.123063239827993,134.08930587768555,3.790862529994448,37.33984375,230578.42626953125,8.423988136771717,87694257.0,28102634.0,60.0,175064.4453125,1.3754741502933316,2629.47265625
13605.442165119,1777192728.919305,True,0.0,300.0,0.0,67.0,40.0,30.127724943546987,7274823680.0,6251.0,72.31633333333333,216.949,1710.0,55.0,0.0,,,,,,,,,,,,
13605.442710171,1777192728.91985,True,,,,,,,,,,,,,,4.123047273541605,134.08974838256836,3.7908750401284115,37.33984375,230578.74755859375,8.444358342008737,87810708.0,28138729.0,60.0,175025.50390625,1.3754741502933316,2629.47265625
13620.442743258,1777192743.9198833,True,0.0,300.0,0.0,85.0,46.0,30.127724943546987,7274823680.0,6251.0,71.76733333333333,215.302,1710.0,58.0,0.0,,,,,,,,,,,,
13620.44327168,1777192743.9204116,True,,,,,,,,,,,,,,4.123095023181594,134.08969497680664,3.7908735302846575,37.33984375,230578.79833984375,8.444554504081438,87811519.0,28140321.0,60.0,175025.12890625,1.3754741502933316,2629.47265625
13635.442693083,1777192758.9198332,True,0.0,300.0,0.0,62.0,47.0,30.127724943546987,7274823680.0,6251.0,55.89033333333333,167.671,1710.0,56.0,0.0,,,,,,,,,,,,
13635.442904938,1777192758.920045,True,,,,,,,,,,,,,,4.12313381398383,134.09067916870117,3.7909013545481276,37.33984375,230580.17333984375,8.442688921035856,87825512.0,28145560.0,60.0,175028.6953125,1.3754741502933316,2629.47265625
13650.441965134,1777192773.919105,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,50.726000000000006,152.178,1710.0,53.0,0.0,,,,,,,,,,,,
13650.442435985,1777192773.919576,True,,,,,,,,,,,,,,4.123114691658763,134.09064483642578,3.7909003839342854,37.33984375,230580.24755859375,8.430230586064434,87947023.0,28186036.0,60.0,175052.51171875,1.3754741502933316,2629.47265625
13665.442674825,1777192788.9198148,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,52.933,158.799,1710.0,53.0,0.0,,,,,,,,,,,,
13665.443117605,1777192788.9202576,True,,,,,,,,,,,,,,4.123089157296355,134.0906639099121,3.7909009231641977,37.33984375,230580.55322265625,8.444037535285673,88075177.0,28225738.0,60.0,175026.1171875,1.3754741502933316,2629.47265625
13680.442068445,1777192803.9192085,True,0.0,300.0,0.0,61.0,39.0,30.127724943546987,7274823680.0,6251.0,54.13033333333333,162.391,1710.0,53.0,0.0,,,,,,,,,,,,
13680.442645158,1777192803.9197853,True,,,,,,,,,,,,,,4.123064042911749,134.09124755859375,3.790917423599512,37.33984375,230580.62353515625,8.432549793903135,88204070.0,28265428.0,60.0,175048.078125,1.3754741502933316,2629.47265625
13695.442027027,1777192818.919167,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,52.65566666666667,157.967,1710.0,52.0,0.0,,,,,,,,,,,,
13695.442563529,1777192818.9197035,True,,,,,,,,,,,,,,4.123041909361526,134.09126663208008,3.7909179628294236,37.33984375,230582.033203125,8.437699048311531,88325804.0,28303014.0,60.0,175038.234375,1.3754741502933316,2629.47265625
13710.441920246,1777192833.9190602,True,0.0,300.0,0.0,62.0,46.0,30.127724943546987,7274823680.0,6251.0,50.81,152.43,1710.0,52.0,0.0,,,,,,,,,,,,
13710.442775016,1777192833.919915,True,,,,,,,,,,,,,,4.123016680325255,134.09124755859375,3.790917423599512,37.33984375,230582.080078125,8.433696116015481,88454177.0,28342604.0,60.0,175045.88671875,1.3754741502933316,2629.47265625
13725.442108871,1777192848.9192488,True,0.0,300.0,0.0,73.0,45.0,30.127724943546987,7274823680.0,6251.0,54.409666666666666,163.229,1710.0,52.0,0.0,,,,,,,,,,,,
13725.442437498,1777192848.9195776,True,,,,,,,,,,,,,,4.122988669304845,134.09127044677734,3.7909180706754064,37.33984375,230582.43310546875,8.437337374489989,88589386.0,28384126.0,60.0,175038.92578125,1.3754741502933316,2629.47265625
13740.442123636,1777192863.9192636,True,0.0,300.0,0.0,92.0,48.0,30.127724943546987,7274823680.0,6251.0,65.998,197.994,1710.0,56.0,0.0,,,,,,,,,,,,
13740.442633788,1777192863.9197738,True,,,,,,,,,,,,,,4.122981706973043,134.08903121948242,3.7908547650837123,37.33984375,230582.48779296875,8.432184033371746,88677961.0,28412142.0,60.0,175048.77734375,1.3754741502933316,2629.47265625
13755.442596559,1777192878.9197366,True,0.0,300.0,0.0,88.0,50.0,30.127724943546987,7274823680.0,6251.0,69.702,209.106,1710.0,58.0,0.0,,,,,,,,,,,,
13755.443033459,1777192878.9201734,True,,,,,,,,,,,,,,4.123032142954342,134.08905410766602,3.790855412159607,37.33984375,230582.69873046875,8.439061966045816,88678972.0,28413726.0,60.0,175035.62890625,1.3754741502933316,2629.47265625
13770.442768369,1777192893.9199083,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,50.12766666666667,150.383,1710.0,54.0,0.0,,,,,,,,,,,,
13770.443309162,1777192893.9204493,True,,,,,,,,,,,,,,4.123058351639572,134.08903884887695,3.790854980775677,37.33984375,230582.75732421875,8.435095814138398,88713060.0,28425090.0,60.0,175043.2109375,1.3754741502933316,2629.47265625
13785.442609599,1777192908.9197495,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,50.16733333333334,150.502,1710.0,53.0,0.0,,,,,,,,,,,,
13785.443208903,1777192908.920349,True,,,,,,,,,,,,,,4.123036361851342,134.08908081054688,3.790856167081484,37.33984375,230583.19580078125,8.424480585308393,88841389.0,28467604.0,60.0,175063.50390625,1.3754741502933316,2629.47265625
13800.442707803,1777192923.9198477,True,0.0,300.0,0.0,59.0,46.0,30.127724943546987,7274823680.0,6251.0,56.361666666666665,169.085,1710.0,53.0,0.0,,,,,,,,,,,,
13800.44303563,1777192923.9201756,True,,,,,,,,,,,,,,4.123005406205387,134.08904266357422,3.7908550886216594,37.33984375,230583.26611328125,8.428620422384348,88969634.0,28507253.0,60.0,175055.58984375,1.3754741502933316,2629.47265625
13815.442246626,1777192938.9193866,True,0.0,300.0,0.0,55.0,36.0,30.127724943546987,7274823680.0,6251.0,52.486,157.458,1710.0,53.0,0.0,,,,,,,,,,,,
13815.442554163,1777192938.9196942,True,,,,,,,,,,,,,,4.1229836371538875,134.08908462524414,3.7908562749274664,37.33984375,230583.47314453125,8.438070938907693,89098675.0,28546845.0,60.0,175037.5234375,1.3754741502933316,2629.47265625
13830.442391912,1777192953.9195318,True,0.0,300.0,0.0,60.0,45.0,30.127724943546987,7274823680.0,6251.0,53.650333333333336,160.951,1710.0,52.0,0.0,,,,,,,,,,,,
13830.442966725,1777192953.9201066,True,,,,,,,,,,,,,,4.122955638915685,134.08904647827148,3.7908551964676422,37.33984375,230583.53564453125,8.435486094928875,89227816.0,28586627.0,60.0,175042.46484375,1.3754741502933316,2629.47265625
13845.442411237,1777192968.9195511,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,49.434,148.302,1710.0,52.0,0.0,,,,,,,,,,,,
13845.442907628,1777192968.9200475,True,,,,,,,,,,,,,,4.122924831448343,134.0890655517578,3.790855735697554,37.33984375,230583.81298828125,8.43672028130295,89355654.0,28626149.0,60.0,175040.10546875,1.3754741502933316,2629.47265625
13860.442717175,1777192983.9198573,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,52.13333333333333,156.4,1710.0,51.0,0.0,,,,,,,,,,,,
13860.443667617,1777192983.9208076,True,,,,,,,,,,,,,,4.122899894294797,134.08906173706055,3.790855627851572,37.33984375,230583.87158203125,8.42832822263022,89484253.0,28665796.0,60.0,175056.1484375,1.3754741502933316,2629.47265625
13875.44259679,1777192998.9197369,True,0.0,300.0,0.0,86.0,47.0,30.127724943546987,7274823680.0,6251.0,70.61166666666668,211.835,1710.0,57.0,0.0,,,,,,,,,,,,
13875.443219944,1777192998.9203598,True,,,,,,,,,,,,,,4.122914241549732,134.0886688232422,3.79084451971538,37.33984375,230585.10888671875,8.432257594149009,89546205.0,28685752.0,60.0,175048.63671875,1.3754741502933316,2629.47265625
13890.442282023,1777193013.919422,True,0.0,300.0,0.0,68.0,39.0,30.127724943546987,7274823680.0,6251.0,76.13133333333334,228.394,1710.0,58.0,0.0,,,,,,,,,,,,
13890.442898477,1777193013.9200385,True,,,,,,,,,,,,,,4.122961473920307,134.08742904663086,3.790809469771086,37.33984375,230585.24169921875,8.43813632626526,89547139.0,28687343.0,60.0,175037.3984375,1.3754741502933316,2629.47265625
13905.442188303,1777193028.9193282,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,53.858666666666664,161.576,1710.0,54.0,0.0,,,,,,,,,,,,
13905.443046652,1777193028.9201868,True,,,,,,,,,,,,,,4.1229755869311635,134.08663940429688,3.79078714565272,37.33984375,230585.41455078125,8.43849187002203,89608193.0,28706532.0,60.0,175036.71875,1.3754741502933316,2629.47265625
13920.44263827,1777193043.9197783,True,0.0,300.0,0.0,63.0,48.0,30.127724943546987,7274823680.0,6251.0,55.23433333333333,165.703,1710.0,54.0,0.0,,,,,,,,,,,,
13920.442869805,1777193043.9200099,True,,,,,,,,,,,,,,4.1229509345326685,134.08662033081055,3.7907866064228077,37.33984375,230585.55908203125,8.438622644737164,89736345.0,28749018.0,60.0,175036.46875,1.3754741502933316,2629.47265625
13935.441991715,1777193058.9191318,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,50.66333333333334,151.99,1710.0,52.0,0.0,,,,,,,,,,,,
13935.442531927,1777193058.919672,True,,,,,,,,,,,,,,4.122932350227214,134.08664321899414,3.790787253498703,37.33984375,230585.771484375,8.435860028879961,89859092.0,28786672.0,60.0,175041.75,1.3754741502933316,2629.47265625
13950.442556881,1777193073.9196968,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,51.99933333333333,155.998,1710.0,52.0,0.0,,,,,,,,,,,,
13950.443049633,1777193073.9201896,True,,,,,,,,,,,,,,4.122907591671704,134.0861053466797,3.790772047215178,37.33984375,230585.892578125,8.436828579113921,89994523.0,28828350.0,60.0,175039.8984375,1.3754741502933316,2629.47265625
13965.442780906,1777193088.919921,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,51.78333333333334,155.35,1710.0,52.0,0.0,,,,,,,,,,,,
13965.443288468,1777193088.9204285,True,,,,,,,,,,,,,,4.1228889265705435,134.08618545532227,3.7907743119808095,37.33984375,230586.12353515625,8.438965928364391,90122554.0,28867938.0,60.0,175035.8125,1.3754741502933316,2629.47265625
13980.442655709,1777193103.9197958,True,0.0,300.0,0.0,59.0,45.0,30.127724943546987,7274823680.0,6251.0,54.821333333333335,164.464,1710.0,53.0,0.0,,,,,,,,,,,,
13980.443257072,1777193103.920397,True,,,,,,,,,,,,,,4.122858485483238,134.08559799194336,3.7907577036995135,37.33984375,230586.24853515625,8.430667864018163,90250925.0,28907518.0,60.0,175051.67578125,1.3754741502933316,2629.47265625
13995.441894012,1777193118.919034,True,0.0,300.0,0.0,61.0,47.0,30.127724943546987,7274823680.0,6251.0,53.42766666666666,160.283,1710.0,51.0,0.0,,,,,,,,,,,,
13995.442433984,1777193118.919574,True,,,,,,,,,,,,,,4.122843187219082,134.08462142944336,3.790730095128008,37.33984375,230586.42578125,8.446806281207648,90372866.0,28945181.0,60.0,175020.82421875,1.3754741502933316,2629.47265625
14010.442509079,1777193133.9196491,True,0.0,300.0,0.0,84.0,46.0,30.127724943546987,7274823680.0,6251.0,70.43866666666668,211.316,1710.0,57.0,0.0,,,,,,,,,,,,
14010.4430095,1777193133.9201496,True,,,,,,,,,,,,,,4.122866102439993,134.08460235595703,3.7907295558980953,37.33984375,230586.546875,8.446042066466084,90415514.0,28959172.0,60.0,175022.28515625,1.3754741502933316,2629.47265625
14025.442255849,1777193148.919396,True,0.0,300.0,0.0,84.0,48.0,30.127724943546987,7274823680.0,6251.0,75.52,226.56,1710.0,59.0,0.0,,,,,,,,,,,,
14025.442824772,1777193148.9199648,True,,,,,,,,,,,,,,4.122915857036964,134.08462142944336,3.790730095128008,37.33984375,230586.77001953125,8.452666623129584,90416391.0,28960760.0,60.0,175009.62109375,1.3754741502933316,2629.47265625
14040.442559523,1777193163.9196994,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,53.43599999999999,160.308,1710.0,54.0,0.0,,,,,,,,,,,,
14040.443109466,1777193163.9202495,True,,,,,,,,,,,,,,4.122912080208908,134.08459854125977,3.790729448052113,37.33984375,230586.90673828125,8.437088085189265,90497431.0,28985974.0,60.0,175039.40234375,1.3754741502933316,2629.47265625
14055.442731818,1777193178.9198718,True,0.0,300.0,0.0,64.0,48.0,30.127724943546987,7274823680.0,6251.0,53.782999999999994,161.349,1710.0,54.0,0.0,,,,,,,,,,,,
14055.443158767,1777193178.9202988,True,,,,,,,,,,,,,,4.122887657158182,134.08908462524414,3.7908562749274664,37.33984375,230587.0751953125,8.448451181921442,90626591.0,29028566.0,60.0,175017.6796875,1.3754741502933316,2629.47265625
14070.442048294,1777193193.9191883,True,0.0,300.0,0.0,59.0,45.0,30.127724943546987,7274823680.0,6251.0,51.15466666666667,153.464,1710.0,52.0,0.0,,,,,,,,,,,,
14070.442654847,1777193193.9197948,True,,,,,,,,,,,,,,4.122860511534374,134.09046936035156,3.790895423019094,37.33984375,230587.2353515625,8.43355716788065,90755155.0,29068107.0,60.0,175046.15234375,1.3754741502933316,2629.47265625
14085.442054033,1777193208.919194,True,0.0,300.0,0.0,58.0,45.0,30.127724943546987,7274823680.0,6251.0,48.95433333333333,146.863,1710.0,52.0,0.0,,,,,,,,,,,,
14085.442698858,1777193208.919839,True,,,,,,,,,,,,,,4.122842103780835,134.0904884338379,3.7908959622490057,37.33984375,230587.435546875,8.433017722180725,90877441.0,29105704.0,60.0,175047.18359375,1.3754741502933316,2629.47265625
14100.442392713,1777193223.9195328,True,0.0,300.0,0.0,59.0,46.0,30.127724943546987,7274823680.0,6251.0,49.995666666666665,149.987,1710.0,51.0,0.0,,,,,,,,,,,,
14100.442881764,1777193223.9200218,True,,,,,,,,,,,,,,4.122823704465219,134.09046936035156,3.790895423019094,37.33984375,230587.591796875,8.436295263478765,90999534.0,29143414.0,60.0,175040.91796875,1.3754741502933316,2629.47265625
14115.442554899,1777193238.919695,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,49.114333333333335,147.343,1710.0,51.0,0.0,,,,,,,,,,,,
14115.442917147,1777193238.920057,True,,,,,,,,,,,,,,4.122799488879489,134.09049224853516,3.790896070094988,37.33984375,230587.7763671875,8.445012215584406,91128609.0,29183002.0,60.0,175024.25390625,1.3754741502933316,2629.47265625
14130.442331768,1777193253.9194717,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,49.83233333333334,149.497,1710.0,51.0,0.0,,,,,,,,,,,,
14130.442831239,1777193253.9199712,True,,,,,,,,,,,,,,4.1227841924481305,134.09047317504883,3.790895530865076,37.33984375,230587.9052734375,8.43173858199832,91251266.0,29220752.0,60.0,175049.62890625,1.3754741502933316,2629.47265625
14145.441847594,1777193268.9189875,True,0.0,300.0,0.0,92.0,47.0,30.127724943546987,7274823680.0,6251.0,68.86233333333332,206.587,1710.0,57.0,0.0,,,,,,,,,,,,
14145.442760194,1777193268.9199002,True,,,,,,,,,,,,,,4.122813009746593,134.09049224853516,3.790896070094988,37.33984375,230588.14453125,8.443436788938028,91286597.0,29232703.0,60.0,175027.265625,1.3754741502933316,2629.47265625
14160.442524691,1777193283.9196646,True,0.0,300.0,0.0,70.0,40.0,30.127724943546987,7274823680.0,6251.0,69.78433333333334,209.353,1710.0,59.0,0.0,,,,,,,,,,,,
14160.443567835,1777193283.920708,True,,,,,,,,,,,,,,4.12286210137576,134.09047317504883,3.790895530865076,37.33984375,230588.27734375,8.441424084337921,91287616.0,29234292.0,60.0,175031.11328125,1.3754741502933316,2629.47265625
14175.442472282,1777193298.9196122,True,0.0,300.0,0.0,80.0,53.0,30.127724943546987,7274823680.0,6251.0,52.87500000000001,158.625,1710.0,55.0,0.0,,,,,,,,,,,,
14175.44283182,1777193298.9199717,True,,,,,,,,,,,,,,4.122855734900436,134.09049224853516,3.790896070094988,37.33984375,230588.45751953125,8.43614814192424,91381929.0,29263555.0,60.0,175041.19921875,1.3754741502933316,2629.47265625
14190.442818286,1777193313.9199584,True,0.0,300.0,0.0,63.0,41.0,30.127724943546987,7274823680.0,6251.0,50.79633333333333,152.389,1710.0,54.0,0.0,,,,,,,,,,,,
14190.443657195,1777193313.920797,True,,,,,,,,,,,,,,4.122819709639874,134.08971786499023,3.790874177360552,37.33984375,230588.59814453125,8.426628151333482,91517215.0,29307990.0,60.0,175059.3984375,1.3754741502933316,2629.47265625
14205.44284005,1777193328.91998,True,0.0,300.0,0.0,60.0,46.0,30.127724943546987,7274823680.0,6251.0,52.93333333333333,158.8,1710.0,52.0,0.0,,,,,,,,,,,,
14205.443354022,1777193328.920494,True,,,,,,,,,,,,,,4.122801580991198,134.09013748168945,3.790886040418621,37.33984375,230589.3515625,8.431509726246837,91639295.0,29345616.0,60.0,175050.06640625,1.3754741502933316,2629.47265625
14220.44259457,1777193343.9197345,True,0.0,300.0,0.0,60.0,47.0,30.127724943546987,7274823680.0,6251.0,50.410333333333334,151.231,1710.0,52.0,0.0,,,,,,,,,,,,
14220.44300528,1777193343.9201453,True,,,,,,,,,,,,,,4.122777670896482,134.0904769897461,3.790895638711058,37.33984375,230589.49609375,8.436614026846904,91768112.0,29385256.0,60.0,175040.30859375,1.3754741502933316,2629.47265625
